source,product_id,name,brand,category,size_text,price_nis,unit_price_text,bulk_price_text,saving_text,badges,product_url,image_url,in_stock,raw_text,scraped_at
shufersal,7290000318769,פסטרמה צלעות אסאדו עלהאש,,shufersal store 003,150.00 100 גרם,33.9,₪22.60/100 גרם,,,[],,,True,"shufersal store 003, item 7290000318769",2026-06-28T19:58:36.001319+00:00
shufersal,7290000318806,סלמי סרוולד אמיתי במשקל,,shufersal store 003,1.00 1קילוגרם,185.0,₪185.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000318806",2026-06-28T19:58:36.001319+00:00
shufersal,7290000318950,פסטרמה הודו מהמעשנה,,shufersal store 003,180.00 100 גרם,29.9,₪16.61/100 גרם,,,[],,,True,"shufersal store 003, item 7290000318950",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319063,כתף בקר מפולפל 150 גרם,,shufersal store 003,150.00 100 גרם,33.5,₪22.33/100 גרם,,,[],,,True,"shufersal store 003, item 7290000319063",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319131,נקניקיות עוף 400 גרם,,shufersal store 003,400.00 100 גרם,16.5,₪4.13/100 גרם,,,[],,,True,"shufersal store 003, item 7290000319131",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319520,סלמי צרפתי 100 גרם,,shufersal store 003,100.00 100 גרם,28.5,₪28.50/100 גרם,,,[],,,True,"shufersal store 003, item 7290000319520",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319704,כתף בקר מעושן משקל,,shufersal store 003,1.00 1קילוגרם,155.0,₪155.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000319704",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319728,סלמי איטלקי מפולפל במשקל,,shufersal store 003,1.00 1קילוגרם,95.0,₪95.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000319728",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319803,קבנוס קלאסי125ג יחיעם,,shufersal store 003,125.00 100 גרם,17.5,₪14.00/100 גרם,,,[],,,True,"shufersal store 003, item 7290000319803",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319834,קבנוס פפרוני קלאסי 125גר,,shufersal store 003,125.00 100 גרם,17.5,₪14.00/100 גרם,,,[],,,True,"shufersal store 003, item 7290000319834",2026-06-28T19:58:36.001319+00:00
shufersal,7290000319841,פסטרמה הודו מהמעשנה,,shufersal store 003,1.00 1קילוגרם,100.0,₪100.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000319841",2026-06-28T19:58:36.001319+00:00
shufersal,7290000327020,"פפסי פחיות 6*330 מ""ל",,shufersal store 003,1.98 1ליטר,21.9,₪11.06/1ליטר,,,[],,,True,"shufersal store 003, item 7290000327020",2026-06-28T19:58:36.001319+00:00
shufersal,7290000334325,ציפס למיקרו 3*125ג,,shufersal store 003,375.00 100 גרם,17.9,₪4.77/100 גרם,,,[],,,True,"shufersal store 003, item 7290000334325",2026-06-28T19:58:36.001319+00:00
shufersal,7290000334684,טבעות בצל 700 גרם,,shufersal store 003,700.00 100 גרם,23.5,₪3.36/100 גרם,,,[],,,True,"shufersal store 003, item 7290000334684",2026-06-28T19:58:36.001319+00:00
shufersal,7290000345260,תה ויסוצקי 25שק*1.5גרם,,shufersal store 003,37.00 100 גרם,9.5,₪25.68/100 גרם,,,[],,,True,"shufersal store 003, item 7290000345260",2026-06-28T19:58:36.001319+00:00
shufersal,7290000345277,תה ויסוצקי 50שק*1.5 גרם,,shufersal store 003,75.00 100 גרם,15.9,₪21.20/100 גרם,,,[],,,True,"shufersal store 003, item 7290000345277",2026-06-28T19:58:36.001319+00:00
shufersal,7290000345291,תה ארל גריי 25שק*1.5גרם,,shufersal store 003,37.00 100 גרם,19.9,₪53.78/100 גרם,,,[],,,True,"shufersal store 003, item 7290000345291",2026-06-28T19:58:36.001319+00:00
shufersal,7290000345536,תה שחור עם נענע 25ש*1.7ג,,shufersal store 003,42.00 100 גרם,23.9,₪56.90/100 גרם,,,[],,,True,"shufersal store 003, item 7290000345536",2026-06-28T19:58:36.001319+00:00
shufersal,7290000346120,חליטת קסם הקינמון25ש*2.5,,shufersal store 003,62.00 100 גרם,22.9,₪36.94/100 גרם,,,[],,,True,"shufersal store 003, item 7290000346120",2026-06-28T19:58:36.001319+00:00
shufersal,7290000346137,הגן הקסום הילולי פירות25,,shufersal store 003,62.00 100 גרם,22.9,₪36.94/100 גרם,,,[],,,True,"shufersal store 003, item 7290000346137",2026-06-28T19:58:36.001319+00:00
shufersal,7290000346168,הגן הקסום חליטת שומר25שק,,shufersal store 003,37.00 100 גרם,22.9,₪61.89/100 גרם,,,[],,,True,"shufersal store 003, item 7290000346168",2026-06-28T19:58:36.001319+00:00
shufersal,7290000346199,חליטת פירות יער 25ש*2.7ג,,shufersal store 003,67.00 100 גרם,22.9,₪34.18/100 גרם,,,[],,,True,"shufersal store 003, item 7290000346199",2026-06-28T19:58:36.001319+00:00
shufersal,7290000346205,הגן הקסום חליטת קמומיל25,,shufersal store 003,37.00 100 גרם,22.9,₪61.89/100 גרם,,,[],,,True,"shufersal store 003, item 7290000346205",2026-06-28T19:58:36.001319+00:00
shufersal,7290000346212,חליטת מנטה גן קסום25ש*2ג,,shufersal store 003,50.00 100 גרם,22.9,₪45.80/100 גרם,,,[],,,True,"shufersal store 003, item 7290000346212",2026-06-28T19:58:36.001319+00:00
shufersal,7290000347738,תה ירוק נענע 25 שק*1.5גר,,shufersal store 003,37.00 100 גרם,27.9,₪75.41/100 גרם,,,[],,,True,"shufersal store 003, item 7290000347738",2026-06-28T19:58:36.001319+00:00
shufersal,7290000347752,תה ירוק לימונ.ולואיזה25ש,,shufersal store 003,37.00 100 גרם,27.9,₪75.41/100 גרם,,,[],,,True,"shufersal store 003, item 7290000347752",2026-06-28T19:58:36.001319+00:00
shufersal,7290000363462,מעושן איטלקי משקל,,shufersal store 003,1.00 1קילוגרם,100.0,₪100.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000363462",2026-06-28T19:58:36.001319+00:00
shufersal,7290000363486,נקניק תה במשקל,,shufersal store 003,1.00 1קילוגרם,70.0,₪70.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000363486",2026-06-28T19:58:36.001319+00:00
shufersal,7290000365398,חזה הודו בדבש במשקל,,shufersal store 003,1.00 1קילוגרם,101.0,₪101.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000365398",2026-06-28T19:58:36.001319+00:00
shufersal,7290000365756,"פסטרמה ברביקיו ד.ש ק""ג",,shufersal store 003,1.00 1קילוגרם,101.0,₪101.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000365756",2026-06-28T19:58:36.001319+00:00
shufersal,7290000365909,"פסטרמה הודו מעושנת ק""ג",,shufersal store 003,1.00 1קילוגרם,101.0,₪101.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000365909",2026-06-28T19:58:36.001319+00:00
shufersal,7290000365954,פסטרמה על גחלים משקל,,shufersal store 003,1.00 1קילוגרם,101.0,₪101.00/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000365954",2026-06-28T19:58:36.001319+00:00
shufersal,7290000379258,חלת קונדיטוריה ארוזה500ג,,shufersal store 003,500.00 100 גרם,15.9,₪3.18/100 גרם,,,[],,,True,"shufersal store 003, item 7290000379258",2026-06-28T19:58:36.001319+00:00
shufersal,7290000408316,יוגורט ביו 3% דנונה 200ג,,shufersal store 003,200.00 100 גרם,4.7,₪2.35/100 גרם,,,[],,,True,"shufersal store 003, item 7290000408316",2026-06-28T19:58:36.001319+00:00
shufersal,7290000408354,דנונה בר פצפוצים 173 גרם,,shufersal store 003,173.00 100 גרם,5.5,₪3.18/100 גרם,,,[],,,True,"shufersal store 003, item 7290000408354",2026-06-28T19:58:36.001319+00:00
shufersal,7290000412481,"מנקה אסלות ""00"" 1 ליטר",,shufersal store 003,1.00 1ליטר,10.9,₪10.90/1ליטר,,,[],,,True,"shufersal store 003, item 7290000412481",2026-06-28T19:58:36.001319+00:00
shufersal,7290000416021,ממרח השחר העולה  500גר,,shufersal store 003,500.00 100 גרם,15.9,₪3.18/100 גרם,,,[],,,True,"shufersal store 003, item 7290000416021",2026-06-28T19:58:36.001319+00:00
shufersal,7290000416045,ממרח בטעם שוקולד השחר1קג,,shufersal store 003,1.00 1קילוגרם,29.5,₪29.50/1קילוגרם,,,[],,,True,"shufersal store 003, item 7290000416045",2026-06-28T19:58:36.001319+00:00
shufersal,7290000416618,"ממרח טעם שוקולד בד""ץ400ג",,shufersal store 003,400.00 100 גרם,13.9,₪3.48/100 גרם,,,[],,,True,"shufersal store 003, item 7290000416618",2026-06-28T19:58:36.001319+00:00
shufersal,7290000419107,קפה שחור לנדוור 100 גרם,,shufersal store 003,100.00 100 גרם,12.9,₪12.90/100 גרם,,,[],,,True,"shufersal store 003, item 7290000419107",2026-06-28T19:58:36.001319+00:00
shufersal,7290000433103,XL אפרסק משמש פחית 250מל,,shufersal store 003,250.00 100 מיליליטר,5.5,₪2.20/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7290000433103",2026-06-28T19:58:36.001319+00:00
shufersal,7290000433110,"XL מנגו אננס פחית 250מ""ל",,shufersal store 003,250.00 100 מיליליטר,5.5,₪2.20/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7290000433110",2026-06-28T19:58:36.001319+00:00
shufersal,7290000442044,"פמינה חמוציות 220 מ""ל",,shufersal store 003,220.00 100 מיליליטר,23.9,₪10.86/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7290000442044",2026-06-28T19:58:36.001319+00:00
shufersal,7290000446547,חמאת בוטנים טבעית 350גרם,,shufersal store 003,350.00 100 גרם,16.9,₪4.83/100 גרם,,,[],,,True,"shufersal store 003, item 7290000446547",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453019,שמרית-שמרים לחים 50 גרם,,shufersal store 003,50.00 100 גרם,5.0,₪10.00/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453019",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453231,שמרים יבשים שמרית 100ג,,shufersal store 003,100.00 100 גרם,8.9,₪8.90/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453231",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453408,בצק פיצה דק מצונן 415 גר,,shufersal store 003,415.00 100 גרם,18.9,₪4.55/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453408",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453415,בצק עלים לאפייה מצונן300,,shufersal store 003,300.00 100 גרם,18.9,₪6.30/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453415",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453422,בצק פילו לאפייה מצונן300,,shufersal store 003,300.00 100 גרם,18.9,₪6.30/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453422",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453439,בצק פריך לאפייה מצונן280,,shufersal store 003,280.00 100 גרם,18.9,₪6.75/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453439",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453453,בצק פסטה מצונן שמרית350ג,,shufersal store 003,300.00 100 גרם,22.9,₪7.63/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453453",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453538,בצק כיסונים מצונן 300גרם,,shufersal store 003,300.00 100 גרם,18.9,₪6.30/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453538",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453859,נטורינה בטעם חמאה 200 גר,,shufersal store 003,200.00 100 גרם,9.9,₪4.95/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453859",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453866,נטורינה בשמן קוקוס 200גר,,shufersal store 003,200.00 100 גרם,9.9,₪4.95/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453866",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453880,מרגרינה ללא מלח 200 גרם,,shufersal store 003,200.00 100 גרם,5.9,₪2.95/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453880",2026-06-28T19:58:36.001319+00:00
shufersal,7290000453897,מרגרינה בטעם חמאה 200 גר,,shufersal store 003,200.00 100 גרם,5.9,₪2.95/100 גרם,,,[],,,True,"shufersal store 003, item 7290000453897",2026-06-28T19:58:36.001319+00:00
shufersal,7290000461625,בייגלה שמיניות+מלח400ג,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7290000461625",2026-06-28T19:58:36.001319+00:00
shufersal,7290000461700,ביגל שמיניות גדול+מלח400,,shufersal store 003,400.00 100 גרם,17.9,₪4.48/100 גרם,,,[],,,True,"shufersal store 003, item 7290000461700",2026-06-28T19:58:36.001319+00:00
shufersal,7290000462172,סחוג זהבי ירוק 150 גרם,,shufersal store 003,150.00 100 גרם,11.9,₪7.93/100 גרם,,,[],,,True,"shufersal store 003, item 7290000462172",2026-06-28T19:58:36.001319+00:00
shufersal,7290000467153,מלך החומוס סמיר הגדול400,,shufersal store 003,400.00 100 גרם,17.9,₪4.48/100 גרם,,,[],,,True,"shufersal store 003, item 7290000467153",2026-06-28T19:58:36.001319+00:00
shufersal,7290000467320,מלך חומוס אבו מרוואן400ג,,shufersal store 003,400.00 100 גרם,17.9,₪4.48/100 גרם,,,[],,,True,"shufersal store 003, item 7290000467320",2026-06-28T19:58:36.001319+00:00
shufersal,7290000474502,גבינה לבנה 5% שומן 250 ג,,shufersal store 003,250.00 100 גרם,5.87,₪2.35/100 גרם,,,[],,,True,"shufersal store 003, item 7290000474502",2026-06-28T19:58:36.001319+00:00
shufersal,7290000474540,גבי. טוב טעם 3% 250גרם,,shufersal store 003,250.00 100 גרם,16.5,₪6.60/100 גרם,,,[],,,True,"shufersal store 003, item 7290000474540",2026-06-28T19:58:36.001319+00:00
shufersal,7290000480442,קוואקר בשקית 500ג,,shufersal store 003,500.00 100 גרם,16.9,₪3.38/100 גרם,,,[],,,True,"shufersal store 003, item 7290000480442",2026-06-28T19:58:36.001319+00:00
shufersal,7290000483139,מרציפן גולמי 100 גרם,,shufersal store 003,100.00 100 גרם,14.9,₪14.90/100 גרם,,,[],,,True,"shufersal store 003, item 7290000483139",2026-06-28T19:58:36.001319+00:00
shufersal,7290000483412,טפטופים לעוגה 60 גרם,,shufersal store 003,60.00 100 גרם,20.9,₪34.83/100 גרם,,,[],,,True,"shufersal store 003, item 7290000483412",2026-06-28T19:58:36.001319+00:00
shufersal,7290000484747,"עלית הארק 700 מ""ל",,shufersal store 003,700.00 100 מיליליטר,69.9,₪9.99/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7290000484747",2026-06-28T19:58:36.001319+00:00
shufersal,7290000490601,גלידל וניל 8 יחידות,,shufersal store 003,400.00 100 גרם,39.9,₪9.98/100 גרם,,,[],,,True,"shufersal store 003, item 7290000490601",2026-06-28T19:58:36.001319+00:00
shufersal,7290000490762,גלידל שוקו 8 יחי,,shufersal store 003,400.00 100 גרם,39.9,₪9.98/100 גרם,,,[],,,True,"shufersal store 003, item 7290000490762",2026-06-28T19:58:36.001319+00:00
shufersal,7290000493176,רוטב צלי לבשר בשקית22ג,,shufersal store 003,22.00 100 גרם,6.5,₪29.55/100 גרם,,,[],,,True,"shufersal store 003, item 7290000493176",2026-06-28T19:58:36.001319+00:00
shufersal,7290000493183,רוטב פטריות לבשר-אבקה30ג,,shufersal store 003,30.00 100 גרם,6.5,₪21.67/100 גרם,,,[],,,True,"shufersal store 003, item 7290000493183",2026-06-28T19:58:36.001319+00:00
shufersal,7290000494777,"פולי קפה רגואן 1 ק""ג",,shufersal store 003,1000.00 100 גרם,124.9,₪12.49/100 גרם,,,[],,,True,"shufersal store 003, item 7290000494777",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497044,לחם ברמן אקטיב 750 גרם,,shufersal store 003,750.00 100 גרם,18.9,₪2.52/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497044",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497112,לחם פרוס אחיד 750גר 207,,shufersal store 003,750.00 100 גרם,8.38,₪1.12/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497112",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497136,חלה פרוסה 500גר ארוז*231,,shufersal store 003,500.00 100 גרם,12.9,₪2.58/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497136",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497204,פיתות קלאסיות5*100ג ברמן,,shufersal store 003,500.00 100 גרם,10.5,₪2.10/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497204",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497228,לחמניות רגילות 6*75 גרם,,shufersal store 003,450.00 100 גרם,13.9,₪3.09/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497228",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497358,חלומית חלה מתוקה ארוז500,,shufersal store 003,500.00 100 גרם,14.9,₪2.98/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497358",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497426,לחם ברמן לעניין פלוס500ג,,shufersal store 003,500.00 100 גרם,17.9,₪3.58/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497426",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497532,לחם ברמן לענין 750 גרם,,shufersal store 003,750.00 100 גרם,15.9,₪2.12/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497532",2026-06-28T19:58:36.001319+00:00
shufersal,7290000497570,לחם דגנים פלוס 500 גרם,,shufersal store 003,500.00 100 גרם,17.9,₪3.58/100 גרם,,,[],,,True,"shufersal store 003, item 7290000497570",2026-06-28T19:58:36.001319+00:00
